date,open,high,low,close,volume,date,return_rate
2005-09-30 00:00:00+00:00,916.587,918.662,913.452,917.392,900143300.0,2005-09-30 00:00:00+00:00,0.001546985452659767
2005-10-10 00:00:00+00:00,917.211,917.211,906.88,907.321,715845100.0,2005-10-10 00:00:00+00:00,-0.010977858974135403
2005-10-11 00:00:00+00:00,906.628,919.796,904.045,919.72,775829500.0,2005-10-11 00:00:00+00:00,0.013665505372409546
2005-10-12 00:00:00+00:00,920.453,926.094,917.377,923.485,1220885200.0,2005-10-12 00:00:00+00:00,0.004093637193928572
2005-10-13 00:00:00+00:00,923.426,926.009,916.275,916.499,1082890400.0,2005-10-13 00:00:00+00:00,-0.007564822384770722
2005-10-14 00:00:00+00:00,916.337,917.89,902.813,904.828,1012394000.0,2005-10-14 00:00:00+00:00,-0.01273432922458186
2005-10-17 00:00:00+00:00,903.266,903.266,892.359,897.623,1055250600.0,2005-10-17 00:00:00+00:00,-0.007962839346262414
2005-10-18 00:00:00+00:00,897.366,903.001,895.622,902.366,1136631700.0,2005-10-18 00:00:00+00:00,0.005283955513617563
2005-10-19 00:00:00+00:00,902.036,907.876,897.045,898.744,1103304800.0,2005-10-19 00:00:00+00:00,-0.004013892367398547
2005-10-20 00:00:00+00:00,898.891,900.126,889.569,899.915,1260872500.0,2005-10-20 00:00:00+00:00,0.0013029294215037156
2005-10-21 00:00:00+00:00,899.645,907.792,897.986,904.414,1136458800.0,2005-10-21 00:00:00+00:00,0.004999361050765932
2005-10-24 00:00:00+00:00,905.129,908.453,900.229,906.652,921898200.0,2005-10-24 00:00:00+00:00,0.002474530469453211
2005-10-25 00:00:00+00:00,905.967,905.967,893.609,894.272,1121340100.0,2005-10-25 00:00:00+00:00,-0.013654632648469308
2005-10-26 00:00:00+00:00,892.617,892.617,873.895,875.82,1216712300.0,2005-10-26 00:00:00+00:00,-0.020633543262005293
2005-10-27 00:00:00+00:00,873.472,879.668,869.72,875.849,1190858800.0,2005-10-27 00:00:00+00:00,3.3111826631038754e-05
2005-10-28 00:00:00+00:00,875.862,880.206,859.692,867.729,1197337600.0,2005-10-28 00:00:00+00:00,-0.009271004476799087
2005-10-31 00:00:00+00:00,866.618,878.409,866.153,876.282,1044365100.0,2005-10-31 00:00:00+00:00,0.009856764035776143
2005-11-01 00:00:00+00:00,875.956,875.956,862.686,872.865,1008274500.0,2005-11-01 00:00:00+00:00,-0.003899429635665265
2005-11-02 00:00:00+00:00,873.393,884.936,873.393,882.478,1310497300.0,2005-11-02 00:00:00+00:00,0.0110131578193649
2005-11-03 00:00:00+00:00,882.189,885.681,872.11,874.575,1217918200.0,2005-11-03 00:00:00+00:00,-0.008955464045562503
2005-11-04 00:00:00+00:00,873.353,878.361,869.68,878.361,956731000.0,2005-11-04 00:00:00+00:00,0.004328959780464734
2005-11-07 00:00:00+00:00,877.617,877.617,870.082,877.278,771325900.0,2005-11-07 00:00:00+00:00,-0.0012329782401540711
2005-11-08 00:00:00+00:00,876.432,881.895,870.962,881.524,1012876100.0,2005-11-08 00:00:00+00:00,0.004839970910019379
2005-11-09 00:00:00+00:00,881.513,884.942,878.684,879.252,1177440500.0,2005-11-09 00:00:00+00:00,-0.0025773546721360374
2005-11-10 00:00:00+00:00,878.625,878.625,862.091,862.968,1085377100.0,2005-11-10 00:00:00+00:00,-0.01852028769908967
2005-11-11 00:00:00+00:00,861.221,867.328,857.789,864.79,921972000.0,2005-11-11 00:00:00+00:00,0.002111318148529265
2005-11-14 00:00:00+00:00,864.081,864.246,858.344,862.149,627167400.0,2005-11-14 00:00:00+00:00,-0.0030539206050023276
2005-11-15 00:00:00+00:00,862.067,867.46,853.859,856.635,825247800.0,2005-11-15 00:00:00+00:00,-0.006395646228204185
2005-11-16 00:00:00+00:00,855.449,863.167,847.49,863.119,906613800.0,2005-11-16 00:00:00+00:00,0.007569151388864613
2005-11-17 00:00:00+00:00,863.077,865.791,859.0,862.658,881163700.0,2005-11-17 00:00:00+00:00,-0.0005341094333458222
2005-11-18 00:00:00+00:00,862.579,886.582,862.403,882.241,1759780300.0,2005-11-18 00:00:00+00:00,0.022700769018544974
2005-11-21 00:00:00+00:00,882.79,886.106,880.3,883.871,1025996300.0,2005-11-21 00:00:00+00:00,0.0018475677280924323
2005-11-22 00:00:00+00:00,883.931,883.931,869.53,869.617,1059723600.0,2005-11-22 00:00:00+00:00,-0.01612678773259901
2005-11-23 00:00:00+00:00,868.005,876.816,866.19,876.229,991692000.0,2005-11-23 00:00:00+00:00,0.007603347220673101
2005-11-24 00:00:00+00:00,875.827,885.745,874.879,881.493,1462900800.0,2005-11-24 00:00:00+00:00,0.006007561950129486
2005-11-25 00:00:00+00:00,881.248,884.162,877.262,884.105,1300354600.0,2005-11-25 00:00:00+00:00,0.0029631545570979762
2005-11-28 00:00:00+00:00,883.241,886.743,877.637,880.167,973973500.0,2005-11-28 00:00:00+00:00,-0.0044542220663835045
2005-11-29 00:00:00+00:00,879.254,879.254,870.564,871.31,841499400.0,2005-11-29 00:00:00+00:00,-0.0100628630703038
2005-11-30 00:00:00+00:00,870.452,873.933,866.984,873.825,804073800.0,2005-11-30 00:00:00+00:00,0.0028864583213782696
2005-12-01 00:00:00+00:00,873.474,877.312,870.703,873.067,706923500.0,2005-12-01 00:00:00+00:00,-0.000867450576488471
2005-12-02 00:00:00+00:00,872.93,875.825,866.374,869.936,849202100.0,2005-12-02 00:00:00+00:00,-0.003586208160427518
2005-12-05 00:00:00+00:00,869.427,869.427,858.859,859.61,1028689700.0,2005-12-05 00:00:00+00:00,-0.011869838700778013
2005-12-06 00:00:00+00:00,858.108,867.187,855.715,866.075,1030351400.0,2005-12-06 00:00:00+00:00,0.007520852479612885
2005-12-07 00:00:00+00:00,865.724,873.999,865.017,873.838,984295500.0,2005-12-07 00:00:00+00:00,0.008963426954940299
2005-12-08 00:00:00+00:00,874.132,877.97,870.122,874.056,1025917400.0,2005-12-08 00:00:00+00:00,0.0002494741588258631
2005-12-09 00:00:00+00:00,873.693,887.568,871.261,887.358,1271952600.0,2005-12-09 00:00:00+00:00,0.015218704522364592
2005-12-12 00:00:00+00:00,887.064,890.694,884.256,888.518,1069928000.0,2005-12-12 00:00:00+00:00,0.0013072514137474186
2005-12-13 00:00:00+00:00,887.996,889.221,880.743,889.101,1054723800.0,2005-12-13 00:00:00+00:00,0.0006561487780776191
2005-12-14 00:00:00+00:00,888.604,899.011,884.368,898.153,1386837600.0,2005-12-14 00:00:00+00:00,0.010181070542041929
2005-12-15 00:00:00+00:00,898.382,904.012,895.168,896.434,1625978200.0,2005-12-15 00:00:00+00:00,-0.0019139278051735628
2005-12-16 00:00:00+00:00,895.827,902.747,894.099,902.561,1145210700.0,2005-12-16 00:00:00+00:00,0.006834859008025205
2005-12-19 00:00:00+00:00,902.049,904.472,898.794,902.91,993632700.0,2005-12-19 00:00:00+00:00,0.0003866774655673497
2005-12-20 00:00:00+00:00,902.746,907.318,899.662,907.318,1029465900.0,2005-12-20 00:00:00+00:00,0.004881992668150774
2005-12-21 00:00:00+00:00,907.053,910.933,902.114,903.144,1027397600.0,2005-12-21 00:00:00+00:00,-0.004600371644781629
2005-12-22 00:00:00+00:00,902.371,909.061,900.664,908.754,894702600.0,2005-12-22 00:00:00+00:00,0.006211634025138863
2005-12-23 00:00:00+00:00,908.96,915.89,908.514,915.89,1190699900.0,2005-12-23 00:00:00+00:00,0.007852510140257944
2005-12-26 00:00:00+00:00,916.668,925.005,916.409,922.378,1534265000.0,2005-12-26 00:00:00+00:00,0.0070838201094018454
2005-12-27 00:00:00+00:00,922.439,922.439,916.005,919.36,1205035900.0,2005-12-27 00:00:00+00:00,-0.0032719774322458135
2005-12-28 00:00:00+00:00,919.051,920.984,915.116,920.919,1213103200.0,2005-12-28 00:00:00+00:00,0.0016957448659937011
2005-12-29 00:00:00+00:00,921.144,932.031,921.144,932.031,1725495900.0,2005-12-29 00:00:00+00:00,0.012066207777231186
2005-12-30 00:00:00+00:00,933.45,933.999,921.834,923.451,1560025100.0,2005-12-30 00:00:00+00:00,-0.0092057023854356
2006-01-04 00:00:00+00:00,926.559,941.428,926.412,941.428,2112689900.0,2006-01-04 00:00:00+00:00,0.019467194252862335
2006-01-05 00:00:00+00:00,943.85,959.625,942.308,959.134,2731174300.0,2006-01-05 00:00:00+00:00,0.01880759866925566
2006-01-06 00:00:00+00:00,961.915,975.628,956.04,970.032,3028636800.0,2006-01-06 00:00:00+00:00,0.01136233310465485
2006-01-09 00:00:00+00:00,971.089,976.273,966.053,975.253,2432955200.0,2006-01-09 00:00:00+00:00,0.005382296666501727
2006-01-10 00:00:00+00:00,975.282,978.277,964.43,978.154,2273530200.0,2006-01-10 00:00:00+00:00,0.0029746127415142057
2006-01-11 00:00:00+00:00,977.644,983.39,963.394,973.477,2652413800.0,2006-01-11 00:00:00+00:00,-0.00478145568080284
2006-01-12 00:00:00+00:00,972.389,984.076,968.538,983.716,2189668000.0,2006-01-12 00:00:00+00:00,0.010517968067042194
2006-01-13 00:00:00+00:00,985.039,988.111,973.685,978.809,2228186100.0,2006-01-13 00:00:00+00:00,-0.00498822830979677
2006-01-16 00:00:00+00:00,977.886,977.886,960.879,961.439,2030521500.0,2006-01-16 00:00:00+00:00,-0.017746056687259724
2006-01-17 00:00:00+00:00,959.395,965.984,952.234,964.29,1603727600.0,2006-01-17 00:00:00+00:00,0.0029653467354663157
2006-01-18 00:00:00+00:00,964.16,984.672,963.077,983.622,2082351800.0,2006-01-18 00:00:00+00:00,0.02004791089817378
2006-01-19 00:00:00+00:00,985.232,992.272,978.278,991.222,2645560900.0,2006-01-19 00:00:00+00:00,0.00772654535990454
2006-01-20 00:00:00+00:00,991.572,994.5,987.06,993.34,2614706200.0,2006-01-20 00:00:00+00:00,0.0021367564481014865
2006-01-23 00:00:00+00:00,993.744,997.332,989.342,996.162,2254601900.0,2006-01-23 00:00:00+00:00,0.0028409205307346956
2006-01-24 00:00:00+00:00,997.791,1006.146,993.394,999.093,2419799100.0,2006-01-24 00:00:00+00:00,0.0029422925186866457
2006-01-25 00:00:00+00:00,998.828,1009.648,989.514,1009.597,2180075800.0,2006-01-25 00:00:00+00:00,0.010513535776949712
2006-02-06 00:00:00+00:00,1013.425,1033.354,1012.807,1033.234,2503877100.0,2006-02-06 00:00:00+00:00,0.02341231204133921
2006-02-07 00:00:00+00:00,1034.678,1038.501,1019.936,1029.937,3295478700.0,2006-02-07 00:00:00+00:00,-0.0031909519044089002
2006-02-08 00:00:00+00:00,1028.445,1033.399,1022.937,1033.072,2698672900.0,2006-02-08 00:00:00+00:00,0.003043875499181009
2006-02-09 00:00:00+00:00,1033.192,1033.192,1017.047,1019.599,2383960100.0,2006-02-09 00:00:00+00:00,-0.01304168538107687
2006-02-10 00:00:00+00:00,1019.416,1032.598,1018.482,1032.337,2202445300.0,2006-02-10 00:00:00+00:00,0.012493146815561747
2006-02-13 00:00:00+00:00,1034.381,1034.642,1021.839,1031.614,2215729800.0,2006-02-13 00:00:00+00:00,-0.0007003526949048192
2006-02-14 00:00:00+00:00,1032.645,1038.81,1030.461,1038.531,1855622000.0,2006-02-14 00:00:00+00:00,0.0067050272679509155
2006-02-15 00:00:00+00:00,1040.332,1048.344,1038.744,1041.66,2478462800.0,2006-02-15 00:00:00+00:00,0.0030129095809370474
2006-02-16 00:00:00+00:00,1041.665,1041.665,1019.21,1020.121,2615989200.0,2006-02-16 00:00:00+00:00,-0.02067757233646305
2006-02-17 00:00:00+00:00,1020.063,1028.574,1015.992,1020.368,2102687500.0,2006-02-17 00:00:00+00:00,0.00024212813970114422
2006-02-20 00:00:00+00:00,1020.74,1030.052,1020.015,1021.639,1881888300.0,2006-02-20 00:00:00+00:00,0.0012456290279584993
2006-02-21 00:00:00+00:00,1020.977,1038.937,1014.663,1038.816,2367803900.0,2006-02-21 00:00:00+00:00,0.016813179606495074
2006-02-22 00:00:00+00:00,1039.649,1046.45,1036.38,1037.885,2538070400.0,2006-02-22 00:00:00+00:00,-0.0008962126112805732
2006-02-23 00:00:00+00:00,1038.253,1041.592,1029.248,1041.373,1978503700.0,2006-02-23 00:00:00+00:00,0.003360680614904403
2006-02-24 00:00:00+00:00,1041.97,1049.688,1041.97,1049.444,1967610400.0,2006-02-24 00:00:00+00:00,0.007750344977255904
2006-02-27 00:00:00+00:00,1055.947,1057.223,1045.967,1047.845,2287209900.0,2006-02-27 00:00:00+00:00,-0.0015236639592011892
2006-02-28 00:00:00+00:00,1046.713,1053.72,1033.661,1053.01,1935326700.0,2006-02-28 00:00:00+00:00,0.004929164141643052
2006-03-01 00:00:00+00:00,1051.759,1057.693,1049.642,1056.619,1942573000.0,2006-03-01 00:00:00+00:00,0.003427317879222347
2006-03-02 00:00:00+00:00,1055.858,1056.053,1034.68,1038.666,2487786100.0,2006-03-02 00:00:00+00:00,-0.016990987290593843
2006-03-03 00:00:00+00:00,1037.988,1043.422,1029.561,1041.677,2120053900.0,2006-03-03 00:00:00+00:00,0.002898910718171161
2006-03-06 00:00:00+00:00,1041.659,1044.417,1036.108,1038.873,1787096300.0,2006-03-06 00:00:00+00:00,-0.0026918132972119572
2006-03-07 00:00:00+00:00,1037.928,1037.976,1013.142,1014.973,1933651600.0,2006-03-07 00:00:00+00:00,-0.023005699445456846
2006-03-08 00:00:00+00:00,1012.578,1014.965,999.931,1009.271,1746305500.0,2006-03-08 00:00:00+00:00,-0.005617883431381917
2006-03-09 00:00:00+00:00,1006.965,1010.91,1002.196,1004.344,1273509900.0,2006-03-09 00:00:00+00:00,-0.004881741375705739
2006-03-10 00:00:00+00:00,1004.747,1011.762,1004.688,1008.897,1188798300.0,2006-03-10 00:00:00+00:00,0.0045333073130321856
2006-03-13 00:00:00+00:00,1008.803,1020.876,1008.513,1019.864,1176591100.0,2006-03-13 00:00:00+00:00,0.0108702870560622
2006-03-14 00:00:00+00:00,1020.468,1021.651,1012.112,1018.272,1134803000.0,2006-03-14 00:00:00+00:00,-0.0015609924460516151
2006-03-15 00:00:00+00:00,1018.154,1028.965,1017.081,1028.958,1484206800.0,2006-03-15 00:00:00+00:00,0.010494249080795735
2006-03-16 00:00:00+00:00,1028.96,1029.805,1025.523,1027.616,1478433900.0,2006-03-16 00:00:00+00:00,-0.0013042320483441484
2006-03-17 00:00:00+00:00,1027.637,1029.559,1021.081,1024.015,1500192400.0,2006-03-17 00:00:00+00:00,-0.0035042272599880553
2006-03-20 00:00:00+00:00,1024.502,1037.908,1019.647,1037.659,1538991200.0,2006-03-20 00:00:00+00:00,0.013324023573873434
2006-03-21 00:00:00+00:00,1037.949,1047.051,1036.235,1040.757,1907766200.0,2006-03-21 00:00:00+00:00,0.0029855665493191464
2006-03-22 00:00:00+00:00,1041.138,1047.939,1036.706,1047.666,1864057500.0,2006-03-22 00:00:00+00:00,0.006638437214450518
2006-03-23 00:00:00+00:00,1047.349,1049.325,1042.825,1048.537,2046788500.0,2006-03-23 00:00:00+00:00,0.0008313718303353308
2006-03-24 00:00:00+00:00,1049.122,1051.757,1041.231,1042.601,2009823700.0,2006-03-24 00:00:00+00:00,-0.005661221301680267
2006-03-27 00:00:00+00:00,1042.629,1050.707,1037.076,1050.707,1713407000.0,2006-03-27 00:00:00+00:00,0.00777478632765554
2006-03-28 00:00:00+00:00,1050.068,1056.516,1048.636,1055.982,2227399900.0,2006-03-28 00:00:00+00:00,0.005020429101547684
2006-03-29 00:00:00+00:00,1058.738,1074.038,1057.678,1065.294,3052634500.0,2006-03-29 00:00:00+00:00,0.008818332130661436
2006-03-30 00:00:00+00:00,1065.843,1067.99,1055.137,1055.634,2201249400.0,2006-03-30 00:00:00+00:00,-0.009067919278621753
2006-03-31 00:00:00+00:00,1053.854,1061.473,1050.222,1061.088,2227619000.0,2006-03-31 00:00:00+00:00,0.005166563411182238
2006-04-03 00:00:00+00:00,1061.962,1079.366,1061.962,1079.322,2772976100.0,2006-04-03 00:00:00+00:00,0.017184248620284014
2006-04-04 00:00:00+00:00,1080.857,1089.371,1076.198,1089.371,3114875700.0,2006-04-04 00:00:00+00:00,0.009310474538645749
2006-04-05 00:00:00+00:00,1091.175,1100.558,1089.549,1099.97,3293691400.0,2006-04-05 00:00:00+00:00,0.009729467738722557
2006-04-06 00:00:00+00:00,1102.543,1109.683,1097.316,1103.237,3616704900.0,2006-04-06 00:00:00+00:00,0.0029700810022091993
2006-04-07 00:00:00+00:00,1102.944,1105.104,1091.894,1103.154,3257086000.0,2006-04-07 00:00:00+00:00,-7.523315479818359e-05
2006-04-10 00:00:00+00:00,1104.321,1118.082,1100.69,1117.91,3206752000.0,2006-04-10 00:00:00+00:00,0.01337619226327429
2006-04-11 00:00:00+00:00,1120.163,1126.089,1112.007,1123.308,3560752000.0,2006-04-11 00:00:00+00:00,0.004828653469420535
2006-04-12 00:00:00+00:00,1123.782,1123.782,1116.149,1117.073,3033384500.0,2006-04-12 00:00:00+00:00,-0.005550570279923138
2006-04-13 00:00:00+00:00,1116.837,1122.394,1093.508,1093.925,3382414600.0,2006-04-13 00:00:00+00:00,-0.0207220119007443
2006-04-14 00:00:00+00:00,1091.689,1118.665,1091.673,1118.607,3352796200.0,2006-04-14 00:00:00+00:00,0.02256278995360744
2006-04-17 00:00:00+00:00,1120.186,1129.154,1114.527,1124.414,3570454800.0,2006-04-17 00:00:00+00:00,0.005191278080684294
2006-04-18 00:00:00+00:00,1127.506,1135.448,1119.271,1131.281,3231722300.0,2006-04-18 00:00:00+00:00,0.006107181162810105
2006-04-19 00:00:00+00:00,1135.614,1140.407,1125.204,1138.241,3432289800.0,2006-04-19 00:00:00+00:00,0.006152317593948839
2006-04-20 00:00:00+00:00,1139.642,1142.538,1127.09,1134.381,3788565100.0,2006-04-20 00:00:00+00:00,-0.0033911974704828765
2006-04-21 00:00:00+00:00,1133.205,1152.888,1127.648,1149.158,4077291000.0,2006-04-21 00:00:00+00:00,0.013026487573398898
2006-04-24 00:00:00+00:00,1156.908,1160.579,1135.751,1142.698,4593621900.0,2006-04-24 00:00:00+00:00,-0.005621507225290003
2006-04-25 00:00:00+00:00,1139.495,1149.544,1123.099,1141.93,3861112500.0,2006-04-25 00:00:00+00:00,-0.0006720935890322981
2006-04-26 00:00:00+00:00,1142.902,1162.021,1142.074,1155.726,4182430100.0,2006-04-26 00:00:00+00:00,0.012081300955400111
2006-04-27 00:00:00+00:00,1157.379,1159.898,1145.26,1155.268,3198045100.0,2006-04-27 00:00:00+00:00,-0.0003962877014102682
2006-04-28 00:00:00+00:00,1143.587,1173.88,1133.193,1172.347,4080185800.0,2006-04-28 00:00:00+00:00,0.014783582683844745
2006-05-08 00:00:00+00:00,1179.581,1218.859,1179.581,1218.445,4491282100.0,2006-05-08 00:00:00+00:00,0.03932112250042006
2006-05-09 00:00:00+00:00,1226.315,1252.759,1222.679,1251.611,5599386100.0,2006-05-09 00:00:00+00:00,0.027219940169642593
2006-05-10 00:00:00+00:00,1257.984,1273.684,1243.472,1265.933,5566704300.0,2006-05-10 00:00:00+00:00,0.011442852451760082
2006-05-11 00:00:00+00:00,1267.219,1294.868,1254.348,1255.035,6113372500.0,2006-05-11 00:00:00+00:00,-0.008608670443064452
2006-05-12 00:00:00+00:00,1255.234,1296.379,1252.677,1296.257,5492033100.0,2006-05-12 00:00:00+00:00,0.03284529913508386
2006-05-15 00:00:00+00:00,1312.137,1352.412,1301.797,1352.155,7353400500.0,2006-05-15 00:00:00+00:00,0.043122621517183636
2006-05-16 00:00:00+00:00,1368.134,1387.397,1322.136,1331.127,7965817000.0,2006-05-16 00:00:00+00:00,-0.015551471539875251
2006-05-17 00:00:00+00:00,1331.686,1356.132,1306.871,1335.523,6182328700.0,2006-05-17 00:00:00+00:00,0.003302464753550907
2006-05-18 00:00:00+00:00,1322.652,1340.523,1301.109,1331.201,5205636300.0,2006-05-18 00:00:00+00:00,-0.003236185374568532
2006-05-19 00:00:00+00:00,1334.069,1371.222,1329.317,1366.097,6712386900.0,2006-05-19 00:00:00+00:00,0.026213922615743197
2006-05-22 00:00:00+00:00,1366.316,1387.571,1360.348,1373.674,6626217200.0,2006-05-22 00:00:00+00:00,0.005546458267604715
2006-05-23 00:00:00+00:00,1365.1,1365.1,1316.549,1317.654,5687238800.0,2006-05-23 00:00:00+00:00,-0.040781146036104624
2006-05-24 00:00:00+00:00,1325.683,1351.308,1277.332,1308.242,5117663200.0,2006-05-24 00:00:00+00:00,-0.007142998085992252
2006-05-25 00:00:00+00:00,1304.695,1316.475,1285.728,1307.697,3404643600.0,2006-05-25 00:00:00+00:00,-0.0004165895912224747
2006-05-26 00:00:00+00:00,1312.236,1331.452,1309.46,1331.02,3638566500.0,2006-05-26 00:00:00+00:00,0.017835171297326594
2006-05-29 00:00:00+00:00,1339.896,1366.843,1330.628,1366.292,4448001100.0,2006-05-29 00:00:00+00:00,0.026499977460894605
2006-05-30 00:00:00+00:00,1375.298,1384.684,1360.548,1378.756,4476102700.0,2006-05-30 00:00:00+00:00,0.009122500900246924
2006-05-31 00:00:00+00:00,1377.449,1386.942,1355.007,1365.451,4733588300.0,2006-05-31 00:00:00+00:00,-0.009650003336340921
2006-06-01 00:00:00+00:00,1364.178,1403.265,1362.936,1402.879,5349345300.0,2006-06-01 00:00:00+00:00,0.027410723636366215
2006-06-02 00:00:00+00:00,1406.617,1411.78,1382.004,1390.116,6410916200.0,2006-06-02 00:00:00+00:00,-0.009097719760578013
2006-06-05 00:00:00+00:00,1391.461,1403.304,1362.723,1403.163,5510181900.0,2006-06-05 00:00:00+00:00,0.009385547680912978
2006-06-06 00:00:00+00:00,1400.267,1413.108,1391.895,1399.142,4683527800.0,2006-06-06 00:00:00+00:00,-0.0028656684932541394
2006-06-07 00:00:00+00:00,1398.184,1398.184,1319.698,1320.233,5204764700.0,2006-06-07 00:00:00+00:00,-0.05639813542871281
2006-06-08 00:00:00+00:00,1309.07,1331.885,1286.899,1325.979,4567750900.0,2006-06-08 00:00:00+00:00,0.00435226206283292
2006-06-09 00:00:00+00:00,1320.813,1329.835,1293.046,1294.185,3739262300.0,2006-06-09 00:00:00+00:00,-0.0239777553038171
2006-06-12 00:00:00+00:00,1283.827,1308.121,1275.399,1297.67,2503333100.0,2006-06-12 00:00:00+00:00,0.002692814396705361
2006-06-13 00:00:00+00:00,1296.408,1312.132,1284.62,1298.276,2782303100.0,2006-06-13 00:00:00+00:00,0.00046699083742399416
2006-06-14 00:00:00+00:00,1291.69,1291.69,1269.516,1283.88,2880166100.0,2006-06-14 00:00:00+00:00,-0.01108855127877274
2006-06-15 00:00:00+00:00,1283.721,1300.111,1280.501,1285.385,2324130200.0,2006-06-15 00:00:00+00:00,0.0011722279340747434
2006-06-16 00:00:00+00:00,1290.003,1318.019,1290.003,1318.01,2840803200.0,2006-06-16 00:00:00+00:00,0.0253815004842907
2006-06-19 00:00:00+00:00,1306.263,1341.99,1294.904,1334.893,3072625800.0,2006-06-19 00:00:00+00:00,0.012809462750662012
2006-06-20 00:00:00+00:00,1333.619,1341.244,1323.784,1338.223,2779705800.0,2006-06-20 00:00:00+00:00,0.00249458196274902
2006-06-21 00:00:00+00:00,1336.842,1347.002,1320.411,1333.532,3244547900.0,2006-06-21 00:00:00+00:00,-0.003505394840770209
2006-06-22 00:00:00+00:00,1331.926,1341.73,1326.146,1331.553,2595315700.0,2006-06-22 00:00:00+00:00,-0.0014840288796967862
2006-06-23 00:00:00+00:00,1329.106,1340.266,1319.506,1339.446,2565164400.0,2006-06-23 00:00:00+00:00,0.00592766491457704
2006-06-26 00:00:00+00:00,1341.609,1363.569,1341.609,1363.413,2959592000.0,2006-06-26 00:00:00+00:00,0.017893218539605255
2006-06-27 00:00:00+00:00,1365.043,1368.411,1354.088,1363.896,2645473400.0,2006-06-27 00:00:00+00:00,0.00035425802746486007
2006-06-28 00:00:00+00:00,1361.792,1366.338,1353.633,1362.885,2579165700.0,2006-06-28 00:00:00+00:00,-0.000741258864312211
2006-06-29 00:00:00+00:00,1365.252,1395.243,1365.252,1395.124,4243920100.0,2006-06-29 00:00:00+00:00,0.023654967220271727
2006-06-30 00:00:00+00:00,1402.595,1408.791,1384.991,1393.963,3839674500.0,2006-06-30 00:00:00+00:00,-0.0008321840925968288
2006-07-03 00:00:00+00:00,1398.736,1420.328,1393.923,1420.328,3829738500.0,2006-07-03 00:00:00+00:00,0.018913701439708233
2006-07-04 00:00:00+00:00,1423.078,1426.098,1401.148,1411.013,4274980300.0,2006-07-04 00:00:00+00:00,-0.006558344269774344
2006-07-05 00:00:00+00:00,1409.901,1409.901,1377.22,1393.009,3344600500.0,2006-07-05 00:00:00+00:00,-0.012759627303221095
2006-07-06 00:00:00+00:00,1391.638,1418.76,1390.193,1418.675,3248073400.0,2006-07-06 00:00:00+00:00,0.018424863012371017
2006-07-07 00:00:00+00:00,1423.718,1426.397,1405.989,1410.429,3355617600.0,2006-07-07 00:00:00+00:00,-0.005812465857225839
2006-07-10 00:00:00+00:00,1410.496,1413.576,1397.441,1412.124,2760736900.0,2006-07-10 00:00:00+00:00,0.0012017620170883725
2006-07-11 00:00:00+00:00,1414.136,1418.816,1406.496,1418.575,2853737900.0,2006-07-11 00:00:00+00:00,0.00456829570207717
2006-07-12 00:00:00+00:00,1419.073,1430.944,1416.739,1419.199,3629341700.0,2006-07-12 00:00:00+00:00,0.0004398780466313192
2006-07-13 00:00:00+00:00,1415.875,1418.135,1344.155,1346.088,4897067300.0,2006-07-13 00:00:00+00:00,-0.05151567891465545
2006-07-14 00:00:00+00:00,1333.743,1367.743,1327.587,1357.129,3265910500.0,2006-07-14 00:00:00+00:00,0.008202286923291746
2006-07-17 00:00:00+00:00,1354.137,1372.254,1348.432,1372.254,2420555200.0,2006-07-17 00:00:00+00:00,0.011144850636895978
2006-07-18 00:00:00+00:00,1370.896,1373.588,1359.909,1373.416,2272454400.0,2006-07-18 00:00:00+00:00,0.0008467820097445769
2006-07-19 00:00:00+00:00,1370.287,1370.287,1330.284,1336.644,2522764700.0,2006-07-19 00:00:00+00:00,-0.026774116509491616
2006-07-20 00:00:00+00:00,1335.412,1346.848,1329.176,1345.194,1845062100.0,2006-07-20 00:00:00+00:00,0.006396617199493623
2006-07-21 00:00:00+00:00,1344.601,1357.341,1344.57,1356.033,2039364800.0,2006-07-21 00:00:00+00:00,0.008057573851801258
2006-07-24 00:00:00+00:00,1340.279,1359.558,1327.901,1358.122,1996619000.0,2006-07-24 00:00:00+00:00,0.001540522981372997
2006-07-25 00:00:00+00:00,1359.323,1378.843,1359.323,1374.17,2202350900.0,2006-07-25 00:00:00+00:00,0.0118163169435441
2006-07-26 00:00:00+00:00,1377.784,1380.796,1367.046,1371.295,1963344200.0,2006-07-26 00:00:00+00:00,-0.002092172002008485
2006-07-27 00:00:00+00:00,1370.749,1379.253,1347.285,1355.545,2381875500.0,2006-07-27 00:00:00+00:00,-0.011485493639224237
2006-07-28 00:00:00+00:00,1354.919,1359.744,1327.663,1341.393,2155750500.0,2006-07-28 00:00:00+00:00,-0.01044008129571504
2006-07-31 00:00:00+00:00,1338.039,1338.039,1293.531,1294.328,2218121100.0,2006-07-31 00:00:00+00:00,-0.03508665991249399
2006-08-01 00:00:00+00:00,1292.709,1302.889,1278.544,1282.057,1744388700.0,2006-08-01 00:00:00+00:00,-0.009480595335958087
2006-08-02 00:00:00+00:00,1281.889,1288.612,1258.008,1275.088,1781328400.0,2006-08-02 00:00:00+00:00,-0.0054357957563509664
2006-08-03 00:00:00+00:00,1277.632,1281.79,1261.695,1271.744,1294047300.0,2006-08-03 00:00:00+00:00,-0.0026225640896942416
2006-08-04 00:00:00+00:00,1272.362,1278.246,1239.384,1241.908,1605362800.0,2006-08-04 00:00:00+00:00,-0.023460696492375834
